"[0, 1, 2, 4, 3, 6, 5]",15768,106
"[0, 1, 2, 4, 3, 6, 5]",16054,88
"[0, 1, 2, 4, 3, 6, 5]",16373,83
"[0, 1, 2, 4, 3, 6, 5]",17213,105
"[0, 1, 2, 4, 3, 6, 5]",16116,104
"[0, 1, 2, 4, 3, 6, 5]",15684,104
"[0, 1, 2, 4, 3, 6, 5]",15881,87
"[0, 1, 2, 4, 3, 6, 5]",15672,97
"[0, 1, 2, 4, 3, 6, 5]",15305,87
"[0, 1, 2, 4, 3, 6, 5]",17796,108
"[0, 1, 2, 4, 3, 6, 5]",15591,89
"[0, 1, 2, 4, 3, 6, 5]",17265,113
"[0, 1, 2, 4, 3, 6, 5]",16340,100
"[0, 1, 2, 4, 3, 6, 5]",15908,86
"[0, 1, 2, 4, 3, 6, 5]",16482,91
"[0, 1, 2, 4, 3, 6, 5]",15980,89
"[0, 1, 2, 4, 3, 6, 5]",15641,90
"[0, 1, 2, 4, 3, 6, 5]",15709,81
"[0, 1, 2, 4, 3, 6, 5]",16455,105
"[0, 1, 2, 4, 3, 6, 5]",15984,91
"[0, 1, 2, 4, 3, 6, 5]",15222,99
"[0, 1, 2, 4, 3, 6, 5]",15770,96
"[0, 1, 2, 4, 5, 3, 6]",16881,94
"[0, 1, 2, 4, 5, 3, 6]",15866,88
"[0, 1, 2, 4, 5, 3, 6]",16519,85
"[0, 1, 2, 4, 5, 3, 6]",16797,155
"[0, 1, 2, 4, 5, 3, 6]",16197,92
"[0, 1, 2, 4, 5, 3, 6]",16666,93
"[0, 1, 2, 4, 5, 3, 6]",16349,80
"[0, 1, 2, 4, 5, 3, 6]",16117,88
"[0, 1, 2, 4, 5, 3, 6]",15259,85
"[0, 1, 2, 4, 5, 3, 6]",16411,89
"[0, 1, 2, 4, 5, 3, 6]",16047,96
"[0, 1, 2, 4, 5, 3, 6]",15408,85
"[0, 1, 2, 4, 5, 3, 6]",16876,101
"[0, 1, 2, 4, 5, 3, 6]",16855,88
"[0, 1, 2, 4, 5, 3, 6]",17847,108
"[0, 1, 2, 4, 5, 3, 6]",15951,101
"[0, 1, 2, 4, 5, 3, 6]",16477,89
"[0, 1, 2, 4, 5, 3, 6]",16701,94
"[0, 1, 2, 4, 5, 3, 6]",15322,86
"[0, 1, 2, 4, 5, 3, 6]",15698,82
"[0, 1, 2, 4, 5, 3, 6]",15379,79
"[0, 1, 2, 4, 5, 3, 6]",16345,97
"[0, 1, 2, 4, 5, 3, 6]",16011,107
"[0, 1, 2, 4, 5, 3, 6]",15380,86
"[0, 1, 2, 4, 5, 3, 6]",15700,98
"[0, 1, 2, 4, 5, 6, 3]",17057,92
"[0, 1, 2, 4, 5, 6, 3]",15992,103
"[0, 1, 2, 4, 5, 6, 3]",16305,85
"[0, 1, 2, 4, 5, 6, 3]",17359,117
"[0, 1, 2, 4, 5, 6, 3]",16013,90
"[0, 1, 2, 4, 5, 6, 3]",16252,89
"[0, 1, 2, 4, 5, 6, 3]",16446,89
"[0, 1, 2, 4, 5, 6, 3]",16741,104
"[0, 1, 2, 4, 5, 6, 3]",15174,89
"[0, 1, 2, 4, 5, 6, 3]",15768,86
"[0, 1, 2, 4, 5, 6, 3]",15830,94
"[0, 1, 2, 4, 5, 6, 3]",15738,91
"[0, 1, 2, 4, 5, 6, 3]",17070,107
"[0, 1, 2, 4, 5, 6, 3]",15970,93
"[0, 1, 2, 4, 5, 6, 3]",18305,109
"[0, 1, 2, 4, 5, 6, 3]",16391,99
"[0, 1, 2, 4, 5, 6, 3]",16329,89
"[0, 1, 2, 4, 5, 6, 3]",16676,91
"[0, 1, 2, 4, 5, 6, 3]",15715,91
"[0, 1, 2, 4, 5, 6, 3]",15547,97
"[0, 1, 2, 4, 5, 6, 3]",15582,72
"[0, 1, 2, 4, 5, 6, 3]",16240,109
"[0, 1, 2, 4, 5, 6, 3]",15894,87
"[0, 1, 2, 4, 5, 6, 3]",15202,96
"[0, 1, 2, 4, 5, 6, 3]",15718,94
"[0, 1, 2, 4, 6, 3, 5]",17235,99
"[0, 1, 2, 4, 6, 3, 5]",15904,90
"[0, 1, 2, 4, 6, 3, 5]",16167,89
"[0, 1, 2, 4, 6, 3, 5]",15414,87
"[0, 1, 2, 4, 6, 3, 5]",16132,90
"[0, 1, 2, 4, 6, 3, 5]",16702,93
"[0, 1, 2, 4, 6, 3, 5]",16549,85
"[0, 1, 2, 4, 6, 3, 5]",16688,105
"[0, 1, 2, 4, 6, 3, 5]",14903,82
"[0, 1, 2, 4, 6, 3, 5]",16885,103
"[0, 1, 2, 4, 6, 3, 5]",16242,93
"[0, 1, 2, 4, 6, 3, 5]",15188,87
"[0, 1, 2, 4, 6, 3, 5]",17615,108
"[0, 1, 2, 4, 6, 3, 5]",15692,87
"[0, 1, 2, 4, 6, 3, 5]",17031,105
"[0, 1, 2, 4, 6, 3, 5]",16123,87
"[0, 1, 2, 4, 6, 3, 5]",16448,89
"[0, 1, 2, 4, 6, 3, 5]",16406,91
"[0, 1, 2, 4, 6, 3, 5]",15690,92
"[0, 1, 2, 4, 6, 3, 5]",15739,85
"[0, 1, 2, 4, 6, 3, 5]",15370,75
"[0, 1, 2, 4, 6, 3, 5]",15440,93
"[0, 1, 2, 4, 6, 3, 5]",16100,88
"[0, 1, 2, 4, 6, 3, 5]",15236,93
"[0, 1, 2, 4, 6, 3, 5]",15809,92
"[0, 1, 2, 4, 6, 5, 3]",17176,105
"[0, 1, 2, 4, 6, 5, 3]",16195,96
"[0, 1, 2, 4, 6, 5, 3]",16618,85
"[0, 1, 2, 4, 6, 5, 3]",15888,91
"[0, 1, 2, 4, 6, 5, 3]",15592,85
"[0, 1, 2, 4, 6, 5, 3]",16515,95
"[0, 1, 2, 4, 6, 5, 3]",16334,84
"[0, 1, 2, 4, 6, 5, 3]",16912,125
"[0, 1, 2, 4, 6, 5, 3]",15298,85
"[0, 1, 2, 4, 6, 5, 3]",16252,96
"[0, 1, 2, 4, 6, 5, 3]",15702,95
"[0, 1, 2, 4, 6, 5, 3]",15284,95
"[0, 1, 2, 4, 6, 5, 3]",18043,113
"[0, 1, 2, 4, 6, 5, 3]",16432,86
"[0, 1, 2, 4, 6, 5, 3]",17417,96
"[0, 1, 2, 4, 6, 5, 3]",16589,96
"[0, 1, 2, 4, 6, 5, 3]",16519,93
"[0, 1, 2, 4, 6, 5, 3]",16659,91
"[0, 1, 2, 4, 6, 5, 3]",15507,83
"[0, 1, 2, 4, 6, 5, 3]",15610,88
"[0, 1, 2, 4, 6, 5, 3]",15861,82
"[0, 1, 2, 4, 6, 5, 3]",15762,91
"[0, 1, 2, 4, 6, 5, 3]",16049,87
"[0, 1, 2, 4, 6, 5, 3]",15304,88
"[0, 1, 2, 4, 6, 5, 3]",15619,87
"[0, 1, 2, 5, 3, 4, 6]",17061,91
"[0, 1, 2, 5, 3, 4, 6]",16460,103
"[0, 1, 2, 5, 3, 4, 6]",16381,83
"[0, 1, 2, 5, 3, 4, 6]",15261,88
"[0, 1, 2, 5, 3, 4, 6]",16638,103
"[0, 1, 2, 5, 3, 4, 6]",16700,89
"[0, 1, 2, 5, 3, 4, 6]",16690,83
"[0, 1, 2, 5, 3, 4, 6]",16593,99
"[0, 1, 2, 5, 3, 4, 6]",15259,88
"[0, 1, 2, 5, 3, 4, 6]",16594,113
"[0, 1, 2, 5, 3, 4, 6]",15587,92
"[0, 1, 2, 5, 3, 4, 6]",15391,88
"[0, 1, 2, 5, 3, 4, 6]",17007,97
"[0, 1, 2, 5, 3, 4, 6]",15557,87
"[0, 1, 2, 5, 3, 4, 6]",17177,90
"[0, 1, 2, 5, 3, 4, 6]",15971,88
"[0, 1, 2, 5, 3, 4, 6]",16692,97
"[0, 1, 2, 5, 3, 4, 6]",16564,90
"[0, 1, 2, 5, 3, 4, 6]",15175,90
"[0, 1, 2, 5, 3, 4, 6]",15538,89
"[0, 1, 2, 5, 3, 4, 6]",15486,73
"[0, 1, 2, 5, 3, 4, 6]",16085,94
"[0, 1, 2, 5, 3, 4, 6]",16086,94
"[0, 1, 2, 5, 3, 4, 6]",15261,104
"[0, 1, 2, 5, 3, 4, 6]",17078,105
"[0, 1, 2, 5, 3, 6, 4]",17671,99
"[0, 1, 2, 5, 3, 6, 4]",16232,81
"[0, 1, 2, 5, 3, 6, 4]",16813,88
"[0, 1, 2, 5, 3, 6, 4]",16628,87
"[0, 1, 2, 5, 3, 6, 4]",17028,90
"[0, 1, 2, 5, 3, 6, 4]",17319,86
"[0, 1, 2, 5, 3, 6, 4]",16782,79
"[0, 1, 2, 5, 3, 6, 4]",16715,131
"[0, 1, 2, 5, 3, 6, 4]",15236,83
"[0, 1, 2, 5, 3, 6, 4]",16358,88
"[0, 1, 2, 5, 3, 6, 4]",16133,90
"[0, 1, 2, 5, 3, 6, 4]",15851,92
"[0, 1, 2, 5, 3, 6, 4]",19014,110
"[0, 1, 2, 5, 3, 6, 4]",17598,106
"[0, 1, 2, 5, 3, 6, 4]",17568,109
"[0, 1, 2, 5, 3, 6, 4]",16921,86
"[0, 1, 2, 5, 3, 6, 4]",16552,101
"[0, 1, 2, 5, 3, 6, 4]",17052,88
"[0, 1, 2, 5, 3, 6, 4]",15695,95
"[0, 1, 2, 5, 3, 6, 4]",15950,91
"[0, 1, 2, 5, 3, 6, 4]",15953,77
"[0, 1, 2, 5, 3, 6, 4]",16691,100
"[0, 1, 2, 5, 3, 6, 4]",16857,91
"[0, 1, 2, 5, 3, 6, 4]",15541,85
"[0, 1, 2, 5, 3, 6, 4]",15832,88
"[0, 1, 2, 5, 4, 3, 6]",16860,93
"[0, 1, 2, 5, 4, 3, 6]",16048,85
"[0, 1, 2, 5, 4, 3, 6]",16435,94
"[0, 1, 2, 5, 4, 3, 6]",16214,108
"[0, 1, 2, 5, 4, 3, 6]",15577,92
"[0, 1, 2, 5, 4, 3, 6]",16613,99
"[0, 1, 2, 5, 4, 3, 6]",16199,91
"[0, 1, 2, 5, 4, 3, 6]",16268,90
"[0, 1, 2, 5, 4, 3, 6]",15335,80
"[0, 1, 2, 5, 4, 3, 6]",15876,92
"[0, 1, 2, 5, 4, 3, 6]",15960,106
"[0, 1, 2, 5, 4, 3, 6]",15366,83
"[0, 1, 2, 5, 4, 3, 6]",16768,94
"[0, 1, 2, 5, 4, 3, 6]",15892,107
"[0, 1, 2, 5, 4, 3, 6]",17026,93
"[0, 1, 2, 5, 4, 3, 6]",16238,108
"[0, 1, 2, 5, 4, 3, 6]",16743,96
"[0, 1, 2, 5, 4, 3, 6]",16517,90
"[0, 1, 2, 5, 4, 3, 6]",15711,95
"[0, 1, 2, 5, 4, 3, 6]",15426,91
"[0, 1, 2, 5, 4, 3, 6]",15510,80
"[0, 1, 2, 5, 4, 3, 6]",15697,85
"[0, 1, 2, 5, 4, 3, 6]",16426,101
"[0, 1, 2, 5, 4, 3, 6]",15127,88
"[0, 1, 2, 5, 4, 3, 6]",15640,88
"[0, 1, 2, 5, 4, 6, 3]",17517,99
"[0, 1, 2, 5, 4, 6, 3]",16339,120
"[0, 1, 2, 5, 4, 6, 3]",16460,92
"[0, 1, 2, 5, 4, 6, 3]",15552,86
"[0, 1, 2, 5, 4, 6, 3]",16585,91
"[0, 1, 2, 5, 4, 6, 3]",16255,89
"[0, 1, 2, 5, 4, 6, 3]",17108,98
"[0, 1, 2, 5, 4, 6, 3]",15905,94
"[0, 1, 2, 5, 4, 6, 3]",15385,97
"[0, 1, 2, 5, 4, 6, 3]",16773,98
"[0, 1, 2, 5, 4, 6, 3]",15585,93
"[0, 1, 2, 5, 4, 6, 3]",15051,87
"[0, 1, 2, 5, 4, 6, 3]",17071,95
"[0, 1, 2, 5, 4, 6, 3]",15963,84
"[0, 1, 2, 5, 4, 6, 3]",17764,101
"[0, 1, 2, 5, 4, 6, 3]",16416,88
"[0, 1, 2, 5, 4, 6, 3]",16314,87
"[0, 1, 2, 5, 4, 6, 3]",16584,92
"[0, 1, 2, 5, 4, 6, 3]",15333,84
"[0, 1, 2, 5, 4, 6, 3]",15514,82
"[0, 1, 2, 5, 4, 6, 3]",15245,71
"[0, 1, 2, 5, 4, 6, 3]",16244,103
"[0, 1, 2, 5, 4, 6, 3]",16084,90
"[0, 1, 2, 5, 4, 6, 3]",15561,97
"[0, 1, 2, 5, 4, 6, 3]",15557,97
"[0, 1, 2, 5, 6, 3, 4]",17991,95
"[0, 1, 2, 5, 6, 3, 4]",16014,85
"[0, 1, 2, 5, 6, 3, 4]",16407,81
"[0, 1, 2, 5, 6, 3, 4]",17052,93
"[0, 1, 2, 5, 6, 3, 4]",16167,95
"[0, 1, 2, 5, 6, 3, 4]",17159,95
"[0, 1, 2, 5, 6, 3, 4]",16741,100
"[0, 1, 2, 5, 6, 3, 4]",16872,100
"[0, 1, 2, 5, 6, 3, 4]",15836,81
"[0, 1, 2, 5, 6, 3, 4]",16641,114
"[0, 1, 2, 5, 6, 3, 4]",16515,89
"[0, 1, 2, 5, 6, 3, 4]",16169,87
"[0, 1, 2, 5, 6, 3, 4]",18814,112
"[0, 1, 2, 5, 6, 3, 4]",16165,83
"[0, 1, 2, 5, 6, 3, 4]",17652,90
"[0, 1, 2, 5, 6, 3, 4]",16451,92
"[0, 1, 2, 5, 6, 3, 4]",16674,89
"[0, 1, 2, 5, 6, 3, 4]",16980,88
"[0, 1, 2, 5, 6, 3, 4]",16374,114
"[0, 1, 2, 5, 6, 3, 4]",16041,85
"[0, 1, 2, 5, 6, 3, 4]",16008,95
"[0, 1, 2, 5, 6, 3, 4]",17186,95
"[0, 1, 2, 5, 6, 3, 4]",16420,95
"[0, 1, 2, 5, 6, 3, 4]",15518,102
"[0, 1, 2, 5, 6, 3, 4]",15916,87
"[0, 1, 2, 5, 6, 4, 3]",16741,86
"[0, 1, 2, 5, 6, 4, 3]",16298,84
"[0, 1, 2, 5, 6, 4, 3]",17057,89
"[0, 1, 2, 5, 6, 4, 3]",16322,88
"[0, 1, 2, 5, 6, 4, 3]",16530,89
"[0, 1, 2, 5, 6, 4, 3]",17003,89
"[0, 1, 2, 5, 6, 4, 3]",16412,85
"[0, 1, 2, 5, 6, 4, 3]",17680,100
"[0, 1, 2, 5, 6, 4, 3]",15965,84
"[0, 1, 2, 5, 6, 4, 3]",16313,103
"[0, 1, 2, 5, 6, 4, 3]",16124,95
"[0, 1, 2, 5, 6, 4, 3]",15862,85
"[0, 1, 2, 5, 6, 4, 3]",17990,108
"[0, 1, 2, 5, 6, 4, 3]",16010,82
"[0, 1, 2, 5, 6, 4, 3]",17650,92
"[0, 1, 2, 5, 6, 4, 3]",17273,83
"[0, 1, 2, 5, 6, 4, 3]",16405,79
"[0, 1, 2, 5, 6, 4, 3]",16330,91
"[0, 1, 2, 5, 6, 4, 3]",16191,86
"[0, 1, 2, 5, 6, 4, 3]",15916,81
"[0, 1, 2, 5, 6, 4, 3]",16447,86
"[0, 1, 2, 5, 6, 4, 3]",16008,100
"[0, 1, 2, 5, 6, 4, 3]",16296,93
"[0, 1, 2, 5, 6, 4, 3]",15744,89
"[0, 1, 2, 5, 6, 4, 3]",16544,93
"[0, 1, 2, 6, 3, 4, 5]",17266,96
"[0, 1, 2, 6, 3, 4, 5]",16182,91
"[0, 1, 2, 6, 3, 4, 5]",16820,98
"[0, 1, 2, 6, 3, 4, 5]",15990,87
"[0, 1, 2, 6, 3, 4, 5]",16365,83
"[0, 1, 2, 6, 3, 4, 5]",17423,97
"[0, 1, 2, 6, 3, 4, 5]",17806,95
"[0, 1, 2, 6, 3, 4, 5]",17085,123
"[0, 1, 2, 6, 3, 4, 5]",15503,80
"[0, 1, 2, 6, 3, 4, 5]",16379,83
"[0, 1, 2, 6, 3, 4, 5]",16191,90
"[0, 1, 2, 6, 3, 4, 5]",15333,85
"[0, 1, 2, 6, 3, 4, 5]",17210,85
"[0, 1, 2, 6, 3, 4, 5]",16489,95
"[0, 1, 2, 6, 3, 4, 5]",17802,106
"[0, 1, 2, 6, 3, 4, 5]",17149,96
"[0, 1, 2, 6, 3, 4, 5]",16863,90
"[0, 1, 2, 6, 3, 4, 5]",16988,88
"[0, 1, 2, 6, 3, 4, 5]",15810,84
"[0, 1, 2, 6, 3, 4, 5]",15679,89
"[0, 1, 2, 6, 3, 4, 5]",15806,73
"[0, 1, 2, 6, 3, 4, 5]",16199,85
"[0, 1, 2, 6, 3, 4, 5]",16693,89
"[0, 1, 2, 6, 3, 4, 5]",15731,85
"[0, 1, 2, 6, 3, 4, 5]",16288,93
"[0, 1, 2, 6, 3, 5, 4]",17489,96
"[0, 1, 2, 6, 3, 5, 4]",16630,96
"[0, 1, 2, 6, 3, 5, 4]",16857,84
"[0, 1, 2, 6, 3, 5, 4]",16322,87
"[0, 1, 2, 6, 3, 5, 4]",16487,90
"[0, 1, 2, 6, 3, 5, 4]",17301,110
"[0, 1, 2, 6, 3, 5, 4]",17514,90
"[0, 1, 2, 6, 3, 5, 4]",17008,99
"[0, 1, 2, 6, 3, 5, 4]",15756,96
"[0, 1, 2, 6, 3, 5, 4]",16690,92
"[0, 1, 2, 6, 3, 5, 4]",16068,101
"[0, 1, 2, 6, 3, 5, 4]",15783,94
"[0, 1, 2, 6, 3, 5, 4]",17672,93
"[0, 1, 2, 6, 3, 5, 4]",16940,94
"[0, 1, 2, 6, 3, 5, 4]",17995,90
"[0, 1, 2, 6, 3, 5, 4]",16740,81
"[0, 1, 2, 6, 3, 5, 4]",16803,90
"[0, 1, 2, 6, 3, 5, 4]",16953,91
"[0, 1, 2, 6, 3, 5, 4]",15569,82
"[0, 1, 2, 6, 3, 5, 4]",15663,83
"[0, 1, 2, 6, 3, 5, 4]",15442,75
"[0, 1, 2, 6, 3, 5, 4]",15918,91
"[0, 1, 2, 6, 3, 5, 4]",17093,100
"[0, 1, 2, 6, 3, 5, 4]",15876,90
