"[0, 1, 2, 3, 4, 6, 5]",103,35
"[0, 1, 2, 3, 4, 6, 5]",79,15
"[0, 1, 2, 3, 4, 6, 5]",83,24
"[0, 1, 2, 3, 4, 6, 5]",64,10
"[0, 1, 2, 3, 4, 6, 5]",92,14
"[0, 1, 2, 3, 4, 6, 5]",108,15
"[0, 1, 2, 3, 4, 6, 5]",85,23
"[0, 1, 2, 3, 4, 6, 5]",149,34
"[0, 1, 2, 3, 4, 6, 5]",120,22
"[0, 1, 2, 3, 4, 6, 5]",81,16
"[0, 1, 2, 3, 4, 6, 5]",72,12
"[0, 1, 2, 3, 4, 6, 5]",123,27
"[0, 1, 2, 3, 4, 6, 5]",91,20
"[0, 1, 2, 3, 4, 6, 5]",113,17
"[0, 1, 2, 3, 4, 6, 5]",76,13
"[0, 1, 2, 3, 4, 6, 5]",76,9
"[0, 1, 2, 3, 4, 6, 5]",70,13
"[0, 1, 2, 3, 4, 6, 5]",94,19
"[0, 1, 2, 3, 4, 6, 5]",103,17
"[0, 1, 2, 3, 4, 6, 5]",80,11
"[0, 1, 2, 3, 4, 6, 5]",71,10
"[0, 1, 2, 3, 4, 6, 5]",95,13
"[0, 1, 2, 3, 4, 6, 5]",88,13
"[0, 1, 2, 3, 4, 6, 5]",89,13
"[0, 1, 2, 3, 4, 6, 5]",71,13
"[0, 1, 2, 3, 4, 6, 5]",80,13
"[0, 1, 2, 3, 4, 6, 5]",91,14
"[0, 1, 2, 3, 4, 6, 5]",78,12
"[0, 1, 2, 3, 4, 6, 5]",41,10
"[0, 1, 2, 3, 4, 6, 5]",79,11
"[0, 1, 2, 3, 4, 6, 5]",114,25
"[0, 1, 2, 3, 4, 6, 5]",115,17
"[0, 1, 2, 3, 4, 6, 5]",100,13
"[0, 1, 2, 3, 4, 6, 5]",81,15
"[0, 1, 2, 3, 4, 6, 5]",86,17
"[0, 1, 2, 3, 4, 6, 5]",100,19
"[0, 1, 2, 3, 4, 6, 5]",105,15
"[0, 1, 2, 3, 4, 6, 5]",82,13
"[0, 1, 2, 3, 4, 6, 5]",131,23
"[0, 1, 2, 3, 4, 6, 5]",147,49
"[0, 1, 2, 3, 4, 6, 5]",113,18
"[0, 1, 2, 3, 4, 6, 5]",93,13
"[0, 1, 2, 3, 4, 6, 5]",108,18
"[0, 1, 2, 3, 4, 6, 5]",68,13
"[0, 1, 2, 3, 4, 6, 5]",115,18
"[0, 1, 2, 3, 4, 6, 5]",63,13
"[0, 1, 2, 3, 4, 6, 5]",56,12
"[0, 1, 2, 3, 4, 6, 5]",71,14
"[0, 1, 2, 3, 4, 6, 5]",90,25
"[0, 1, 2, 3, 4, 6, 5]",78,12
"[0, 1, 2, 3, 4, 6, 5]",96,30
"[0, 1, 2, 3, 4, 6, 5]",63,10
"[0, 1, 2, 3, 4, 6, 5]",80,14
"[0, 1, 2, 3, 4, 6, 5]",62,11
"[0, 1, 2, 3, 4, 6, 5]",77,12
"[0, 1, 2, 3, 4, 6, 5]",108,20
"[0, 1, 2, 3, 4, 6, 5]",103,19
"[0, 1, 2, 3, 4, 6, 5]",82,12
"[0, 1, 2, 3, 4, 6, 5]",66,13
"[0, 1, 2, 3, 4, 6, 5]",71,14
"[0, 1, 2, 3, 4, 6, 5]",75,14
"[0, 1, 2, 3, 4, 6, 5]",93,19
"[0, 1, 2, 3, 4, 6, 5]",61,11
"[0, 1, 2, 3, 4, 6, 5]",76,10
"[0, 1, 2, 3, 4, 6, 5]",81,20
"[0, 1, 2, 3, 4, 6, 5]",107,17
"[0, 1, 2, 3, 4, 6, 5]",71,18
"[0, 1, 2, 3, 4, 6, 5]",105,22
"[0, 1, 2, 3, 4, 6, 5]",80,13
"[0, 1, 2, 3, 4, 6, 5]",87,13
"[0, 1, 2, 3, 4, 6, 5]",101,18
"[0, 1, 2, 3, 4, 6, 5]",112,50
"[0, 1, 2, 3, 4, 6, 5]",109,26
"[0, 1, 2, 3, 4, 6, 5]",73,13
"[0, 1, 2, 3, 4, 6, 5]",103,17
"[0, 1, 2, 3, 4, 6, 5]",78,13
"[0, 1, 2, 3, 4, 6, 5]",85,17
"[0, 1, 2, 3, 4, 6, 5]",111,31
"[0, 1, 2, 3, 4, 6, 5]",61,18
"[0, 1, 2, 3, 4, 6, 5]",90,17
"[0, 1, 2, 3, 4, 6, 5]",57,8
"[0, 1, 2, 3, 4, 6, 5]",82,22
"[0, 1, 2, 3, 4, 6, 5]",76,13
"[0, 1, 2, 3, 4, 6, 5]",88,14
"[0, 1, 2, 3, 4, 6, 5]",100,17
"[0, 1, 2, 3, 4, 6, 5]",98,13
"[0, 1, 2, 3, 4, 6, 5]",82,14
"[0, 1, 2, 3, 4, 6, 5]",79,10
"[0, 1, 2, 3, 4, 6, 5]",58,10
"[0, 1, 2, 3, 4, 6, 5]",91,19
"[0, 1, 2, 3, 4, 6, 5]",111,26
"[0, 1, 2, 3, 5, 4, 6]",96,14
"[0, 1, 2, 3, 5, 4, 6]",82,9
"[0, 1, 2, 3, 5, 4, 6]",172,32
"[0, 1, 2, 3, 5, 4, 6]",89,17
"[0, 1, 2, 3, 5, 4, 6]",97,18
"[0, 1, 2, 3, 5, 4, 6]",76,12
"[0, 1, 2, 3, 5, 4, 6]",92,12
"[0, 1, 2, 3, 5, 4, 6]",83,18
"[0, 1, 2, 3, 5, 4, 6]",96,18
"[0, 1, 2, 3, 5, 4, 6]",126,35
"[0, 1, 2, 3, 5, 4, 6]",79,15
"[0, 1, 2, 3, 5, 4, 6]",87,34
"[0, 1, 2, 3, 5, 4, 6]",64,10
"[0, 1, 2, 3, 5, 4, 6]",88,14
"[0, 1, 2, 3, 5, 4, 6]",107,15
"[0, 1, 2, 3, 5, 4, 6]",87,23
"[0, 1, 2, 3, 5, 4, 6]",159,31
"[0, 1, 2, 3, 5, 4, 6]",120,22
"[0, 1, 2, 3, 5, 4, 6]",79,15
"[0, 1, 2, 3, 5, 4, 6]",60,11
"[0, 1, 2, 3, 5, 4, 6]",99,15
"[0, 1, 2, 3, 5, 4, 6]",93,20
"[0, 1, 2, 3, 5, 4, 6]",108,14
"[0, 1, 2, 3, 5, 4, 6]",76,13
"[0, 1, 2, 3, 5, 4, 6]",78,9
"[0, 1, 2, 3, 5, 4, 6]",64,14
"[0, 1, 2, 3, 5, 4, 6]",85,13
"[0, 1, 2, 3, 5, 4, 6]",112,18
"[0, 1, 2, 3, 5, 4, 6]",81,11
"[0, 1, 2, 3, 5, 4, 6]",75,11
"[0, 1, 2, 3, 5, 4, 6]",103,17
"[0, 1, 2, 3, 5, 4, 6]",88,13
"[0, 1, 2, 3, 5, 4, 6]",104,21
"[0, 1, 2, 3, 5, 4, 6]",75,15
"[0, 1, 2, 3, 5, 4, 6]",80,13
"[0, 1, 2, 3, 5, 4, 6]",89,14
"[0, 1, 2, 3, 5, 4, 6]",88,16
"[0, 1, 2, 3, 5, 4, 6]",43,10
"[0, 1, 2, 3, 5, 4, 6]",85,13
"[0, 1, 2, 3, 5, 4, 6]",114,25
"[0, 1, 2, 3, 5, 4, 6]",115,18
"[0, 1, 2, 3, 5, 4, 6]",100,13
"[0, 1, 2, 3, 5, 4, 6]",84,15
"[0, 1, 2, 3, 5, 4, 6]",90,21
"[0, 1, 2, 3, 5, 4, 6]",82,12
"[0, 1, 2, 3, 5, 4, 6]",109,16
"[0, 1, 2, 3, 5, 4, 6]",82,13
"[0, 1, 2, 3, 5, 4, 6]",139,34
"[0, 1, 2, 3, 5, 4, 6]",139,45
"[0, 1, 2, 3, 5, 4, 6]",116,18
"[0, 1, 2, 3, 5, 4, 6]",88,12
"[0, 1, 2, 3, 5, 4, 6]",105,19
"[0, 1, 2, 3, 5, 4, 6]",68,13
"[0, 1, 2, 3, 5, 4, 6]",113,16
"[0, 1, 2, 3, 5, 4, 6]",63,12
"[0, 1, 2, 3, 5, 4, 6]",56,12
"[0, 1, 2, 3, 5, 4, 6]",72,13
"[0, 1, 2, 3, 5, 4, 6]",70,10
"[0, 1, 2, 3, 5, 4, 6]",78,12
"[0, 1, 2, 3, 5, 4, 6]",98,26
"[0, 1, 2, 3, 5, 4, 6]",63,10
"[0, 1, 2, 3, 5, 4, 6]",73,14
"[0, 1, 2, 3, 5, 4, 6]",62,11
"[0, 1, 2, 3, 5, 4, 6]",75,11
"[0, 1, 2, 3, 5, 4, 6]",101,23
"[0, 1, 2, 3, 5, 4, 6]",79,18
"[0, 1, 2, 3, 5, 4, 6]",110,23
"[0, 1, 2, 3, 5, 4, 6]",66,13
"[0, 1, 2, 3, 5, 4, 6]",71,14
"[0, 1, 2, 3, 5, 4, 6]",100,28
"[0, 1, 2, 3, 5, 4, 6]",94,16
"[0, 1, 2, 3, 5, 4, 6]",61,11
"[0, 1, 2, 3, 5, 4, 6]",76,10
"[0, 1, 2, 3, 5, 4, 6]",81,20
"[0, 1, 2, 3, 5, 4, 6]",99,14
"[0, 1, 2, 3, 5, 4, 6]",91,23
"[0, 1, 2, 3, 5, 4, 6]",127,22
"[0, 1, 2, 3, 5, 4, 6]",101,26
"[0, 1, 2, 3, 5, 4, 6]",96,15
"[0, 1, 2, 3, 5, 4, 6]",96,16
"[0, 1, 2, 3, 5, 4, 6]",104,38
"[0, 1, 2, 3, 5, 4, 6]",109,26
"[0, 1, 2, 3, 5, 4, 6]",73,13
"[0, 1, 2, 3, 5, 4, 6]",94,12
"[0, 1, 2, 3, 5, 4, 6]",121,28
"[0, 1, 2, 3, 5, 4, 6]",83,16
"[0, 1, 2, 3, 5, 4, 6]",148,45
"[0, 1, 2, 3, 5, 4, 6]",71,28
"[0, 1, 2, 3, 5, 4, 6]",74,14
"[0, 1, 2, 3, 5, 4, 6]",55,7
"[0, 1, 2, 3, 5, 4, 6]",76,10
"[0, 1, 2, 3, 5, 4, 6]",76,13
"[0, 1, 2, 3, 5, 4, 6]",84,14
"[0, 1, 2, 3, 5, 4, 6]",88,13
"[0, 1, 2, 3, 5, 4, 6]",98,13
"[0, 1, 2, 3, 5, 4, 6]",111,41
"[0, 1, 2, 3, 5, 4, 6]",79,10
"[0, 1, 2, 3, 5, 4, 6]",58,10
"[0, 1, 2, 3, 5, 4, 6]",101,36
"[0, 1, 2, 3, 5, 4, 6]",114,26
"[0, 1, 2, 3, 5, 6, 4]",99,14
"[0, 1, 2, 3, 5, 6, 4]",82,9
"[0, 1, 2, 3, 5, 6, 4]",119,15
"[0, 1, 2, 3, 5, 6, 4]",105,19
"[0, 1, 2, 3, 5, 6, 4]",97,18
"[0, 1, 2, 3, 5, 6, 4]",92,15
"[0, 1, 2, 3, 5, 6, 4]",122,23
"[0, 1, 2, 3, 5, 6, 4]",83,22
"[0, 1, 2, 3, 5, 6, 4]",98,18
"[0, 1, 2, 3, 5, 6, 4]",133,37
"[0, 1, 2, 3, 5, 6, 4]",81,14
"[0, 1, 2, 3, 5, 6, 4]",81,22
"[0, 1, 2, 3, 5, 6, 4]",64,10
"[0, 1, 2, 3, 5, 6, 4]",117,33
"[0, 1, 2, 3, 5, 6, 4]",127,23
"[0, 1, 2, 3, 5, 6, 4]",105,19
"[0, 1, 2, 3, 5, 6, 4]",150,25
"[0, 1, 2, 3, 5, 6, 4]",89,12
"[0, 1, 2, 3, 5, 6, 4]",112,22
"[0, 1, 2, 3, 5, 6, 4]",83,17
"[0, 1, 2, 3, 5, 6, 4]",174,38
"[0, 1, 2, 3, 5, 6, 4]",116,28
"[0, 1, 2, 3, 5, 6, 4]",118,22
"[0, 1, 2, 3, 5, 6, 4]",74,13
"[0, 1, 2, 3, 5, 6, 4]",103,19
"[0, 1, 2, 3, 5, 6, 4]",66,13
"[0, 1, 2, 3, 5, 6, 4]",144,26
"[0, 1, 2, 3, 5, 6, 4]",117,18
"[0, 1, 2, 3, 5, 6, 4]",100,18
"[0, 1, 2, 3, 5, 6, 4]",75,11
"[0, 1, 2, 3, 5, 6, 4]",128,22
"[0, 1, 2, 3, 5, 6, 4]",102,12
"[0, 1, 2, 3, 5, 6, 4]",95,13
"[0, 1, 2, 3, 5, 6, 4]",134,28
"[0, 1, 2, 3, 5, 6, 4]",90,17
"[0, 1, 2, 3, 5, 6, 4]",88,15
"[0, 1, 2, 3, 5, 6, 4]",78,12
"[0, 1, 2, 3, 5, 6, 4]",41,10
"[0, 1, 2, 3, 5, 6, 4]",89,21
"[0, 1, 2, 3, 5, 6, 4]",114,25
"[0, 1, 2, 3, 5, 6, 4]",167,28
"[0, 1, 2, 3, 5, 6, 4]",106,16
"[0, 1, 2, 3, 5, 6, 4]",80,15
"[0, 1, 2, 3, 5, 6, 4]",89,27
"[0, 1, 2, 3, 5, 6, 4]",110,23
"[0, 1, 2, 3, 5, 6, 4]",103,15
"[0, 1, 2, 3, 5, 6, 4]",94,17
"[0, 1, 2, 3, 5, 6, 4]",120,22
"[0, 1, 2, 3, 5, 6, 4]",168,58
"[0, 1, 2, 3, 5, 6, 4]",141,22
"[0, 1, 2, 3, 5, 6, 4]",114,21
"[0, 1, 2, 3, 5, 6, 4]",121,19
"[0, 1, 2, 3, 5, 6, 4]",68,13
"[0, 1, 2, 3, 5, 6, 4]",108,13
"[0, 1, 2, 3, 5, 6, 4]",69,14
"[0, 1, 2, 3, 5, 6, 4]",58,12
"[0, 1, 2, 3, 5, 6, 4]",71,14
"[0, 1, 2, 3, 5, 6, 4]",70,10
"[0, 1, 2, 3, 5, 6, 4]",78,12
"[0, 1, 2, 3, 5, 6, 4]",94,22
"[0, 1, 2, 3, 5, 6, 4]",63,10
"[0, 1, 2, 3, 5, 6, 4]",83,18
"[0, 1, 2, 3, 5, 6, 4]",74,11
"[0, 1, 2, 3, 5, 6, 4]",77,12
"[0, 1, 2, 3, 5, 6, 4]",135,29
"[0, 1, 2, 3, 5, 6, 4]",70,14
"[0, 1, 2, 3, 5, 6, 4]",80,11
"[0, 1, 2, 3, 5, 6, 4]",67,13
"[0, 1, 2, 3, 5, 6, 4]",74,12
"[0, 1, 2, 3, 5, 6, 4]",76,13
"[0, 1, 2, 3, 5, 6, 4]",111,19
"[0, 1, 2, 3, 5, 6, 4]",61,11
"[0, 1, 2, 3, 5, 6, 4]",76,10
"[0, 1, 2, 3, 5, 6, 4]",83,20
"[0, 1, 2, 3, 5, 6, 4]",115,21
"[0, 1, 2, 3, 5, 6, 4]",64,13
"[0, 1, 2, 3, 5, 6, 4]",81,14
"[0, 1, 2, 3, 5, 6, 4]",95,20
"[0, 1, 2, 3, 5, 6, 4]",113,28
"[0, 1, 2, 3, 5, 6, 4]",94,15
"[0, 1, 2, 3, 5, 6, 4]",146,50
"[0, 1, 2, 3, 5, 6, 4]",125,26
"[0, 1, 2, 3, 5, 6, 4]",75,13
"[0, 1, 2, 3, 5, 6, 4]",129,20
"[0, 1, 2, 3, 5, 6, 4]",129,27
"[0, 1, 2, 3, 5, 6, 4]",99,24
"[0, 1, 2, 3, 5, 6, 4]",118,38
"[0, 1, 2, 3, 5, 6, 4]",67,24
"[0, 1, 2, 3, 5, 6, 4]",164,94
"[0, 1, 2, 3, 5, 6, 4]",55,7
"[0, 1, 2, 3, 5, 6, 4]",80,14
"[0, 1, 2, 3, 5, 6, 4]",78,13
"[0, 1, 2, 3, 5, 6, 4]",113,26
"[0, 1, 2, 3, 5, 6, 4]",102,16
"[0, 1, 2, 3, 5, 6, 4]",133,21
"[0, 1, 2, 3, 5, 6, 4]",85,14
"[0, 1, 2, 3, 5, 6, 4]",79,10
"[0, 1, 2, 3, 5, 6, 4]",58,10
"[0, 1, 2, 3, 5, 6, 4]",106,37
"[0, 1, 2, 3, 5, 6, 4]",106,24
"[0, 1, 2, 3, 6, 4, 5]",102,15
"[0, 1, 2, 3, 6, 4, 5]",82,9
"[0, 1, 2, 3, 6, 4, 5]",123,19
"[0, 1, 2, 3, 6, 4, 5]",82,14
"[0, 1, 2, 3, 6, 4, 5]",89,15
"[0, 1, 2, 3, 6, 4, 5]",167,44
"[0, 1, 2, 3, 6, 4, 5]",125,19
"[0, 1, 2, 3, 6, 4, 5]",84,20
"[0, 1, 2, 3, 6, 4, 5]",124,33
"[0, 1, 2, 3, 6, 4, 5]",137,37
"[0, 1, 2, 3, 6, 4, 5]",118,39
"[0, 1, 2, 3, 6, 4, 5]",83,34
"[0, 1, 2, 3, 6, 4, 5]",64,10
"[0, 1, 2, 3, 6, 4, 5]",116,27
"[0, 1, 2, 3, 6, 4, 5]",112,16
"[0, 1, 2, 3, 6, 4, 5]",85,23
"[0, 1, 2, 3, 6, 4, 5]",153,26
"[0, 1, 2, 3, 6, 4, 5]",96,14
"[0, 1, 2, 3, 6, 4, 5]",105,22
"[0, 1, 2, 3, 6, 4, 5]",90,20
"[0, 1, 2, 3, 6, 4, 5]",172,40
"[0, 1, 2, 3, 6, 4, 5]",124,32
"[0, 1, 2, 3, 6, 4, 5]",107,15
"[0, 1, 2, 3, 6, 4, 5]",74,13
"[0, 1, 2, 3, 6, 4, 5]",98,20
"[0, 1, 2, 3, 6, 4, 5]",76,15
"[0, 1, 2, 3, 6, 4, 5]",92,15
"[0, 1, 2, 3, 6, 4, 5]",126,22
"[0, 1, 2, 3, 6, 4, 5]",151,33
"[0, 1, 2, 3, 6, 4, 5]",76,10
"[0, 1, 2, 3, 6, 4, 5]",101,16
"[0, 1, 2, 3, 6, 4, 5]",102,12
"[0, 1, 2, 3, 6, 4, 5]",119,23
"[0, 1, 2, 3, 6, 4, 5]",86,13
"[0, 1, 2, 3, 6, 4, 5]",80,13
"[0, 1, 2, 3, 6, 4, 5]",93,15
"[0, 1, 2, 3, 6, 4, 5]",78,12
"[0, 1, 2, 3, 6, 4, 5]",43,10
"[0, 1, 2, 3, 6, 4, 5]",79,11
"[0, 1, 2, 3, 6, 4, 5]",114,25
"[0, 1, 2, 3, 6, 4, 5]",155,27
"[0, 1, 2, 3, 6, 4, 5]",98,14
"[0, 1, 2, 3, 6, 4, 5]",81,15
"[0, 1, 2, 3, 6, 4, 5]",85,17
"[0, 1, 2, 3, 6, 4, 5]",82,12
"[0, 1, 2, 3, 6, 4, 5]",103,17
"[0, 1, 2, 3, 6, 4, 5]",90,15
"[0, 1, 2, 3, 6, 4, 5]",139,26
"[0, 1, 2, 3, 6, 4, 5]",142,56
"[0, 1, 2, 3, 6, 4, 5]",139,22
"[0, 1, 2, 3, 6, 4, 5]",118,23
"[0, 1, 2, 3, 6, 4, 5]",153,26
"[0, 1, 2, 3, 6, 4, 5]",68,13
"[0, 1, 2, 3, 6, 4, 5]",114,22
"[0, 1, 2, 3, 6, 4, 5]",73,16
"[0, 1, 2, 3, 6, 4, 5]",68,20
"[0, 1, 2, 3, 6, 4, 5]",77,16
"[0, 1, 2, 3, 6, 4, 5]",70,10
"[0, 1, 2, 3, 6, 4, 5]",78,12
"[0, 1, 2, 3, 6, 4, 5]",110,36
"[0, 1, 2, 3, 6, 4, 5]",63,10
"[0, 1, 2, 3, 6, 4, 5]",75,13
"[0, 1, 2, 3, 6, 4, 5]",82,17
"[0, 1, 2, 3, 6, 4, 5]",85,20
"[0, 1, 2, 3, 6, 4, 5]",127,24
"[0, 1, 2, 3, 6, 4, 5]",76,14
"[0, 1, 2, 3, 6, 4, 5]",80,11
"[0, 1, 2, 3, 6, 4, 5]",67,13
"[0, 1, 2, 3, 6, 4, 5]",74,12
"[0, 1, 2, 3, 6, 4, 5]",79,13
"[0, 1, 2, 3, 6, 4, 5]",121,21
"[0, 1, 2, 3, 6, 4, 5]",61,11
"[0, 1, 2, 3, 6, 4, 5]",76,10
"[0, 1, 2, 3, 6, 4, 5]",79,20
"[0, 1, 2, 3, 6, 4, 5]",131,26
"[0, 1, 2, 3, 6, 4, 5]",68,15
"[0, 1, 2, 3, 6, 4, 5]",127,22
"[0, 1, 2, 3, 6, 4, 5]",97,16
"[0, 1, 2, 3, 6, 4, 5]",113,28
"[0, 1, 2, 3, 6, 4, 5]",113,22
"[0, 1, 2, 3, 6, 4, 5]",112,52
"[0, 1, 2, 3, 6, 4, 5]",125,26
"[0, 1, 2, 3, 6, 4, 5]",85,14
"[0, 1, 2, 3, 6, 4, 5]",100,17
"[0, 1, 2, 3, 6, 4, 5]",97,26
"[0, 1, 2, 3, 6, 4, 5]",99,24
"[0, 1, 2, 3, 6, 4, 5]",123,53
"[0, 1, 2, 3, 6, 4, 5]",71,28
"[0, 1, 2, 3, 6, 4, 5]",152,82
"[0, 1, 2, 3, 6, 4, 5]",57,8
"[0, 1, 2, 3, 6, 4, 5]",78,12
"[0, 1, 2, 3, 6, 4, 5]",146,49
"[0, 1, 2, 3, 6, 4, 5]",108,18
"[0, 1, 2, 3, 6, 4, 5]",103,26
"[0, 1, 2, 3, 6, 4, 5]",101,13
"[0, 1, 2, 3, 6, 4, 5]",97,38
"[0, 1, 2, 3, 6, 4, 5]",79,10
"[0, 1, 2, 3, 6, 4, 5]",58,10
"[0, 1, 2, 3, 6, 4, 5]",92,20
"[0, 1, 2, 3, 6, 4, 5]",121,27
"[0, 1, 2, 3, 6, 5, 4]",102,17
"[0, 1, 2, 3, 6, 5, 4]",82,9
"[0, 1, 2, 3, 6, 5, 4]",121,19
"[0, 1, 2, 3, 6, 5, 4]",80,12
"[0, 1, 2, 3, 6, 5, 4]",101,20
"[0, 1, 2, 3, 6, 5, 4]",98,15
"[0, 1, 2, 3, 6, 5, 4]",139,18
"[0, 1, 2, 3, 6, 5, 4]",83,22
"[0, 1, 2, 3, 6, 5, 4]",126,39
"[0, 1, 2, 3, 6, 5, 4]",111,35
"[0, 1, 2, 3, 6, 5, 4]",81,14
"[0, 1, 2, 3, 6, 5, 4]",89,36
"[0, 1, 2, 3, 6, 5, 4]",64,10
"[0, 1, 2, 3, 6, 5, 4]",114,22
"[0, 1, 2, 3, 6, 5, 4]",119,25
"[0, 1, 2, 3, 6, 5, 4]",87,23
"[0, 1, 2, 3, 6, 5, 4]",128,21
"[0, 1, 2, 3, 6, 5, 4]",91,12
