709.933333333333,718.3999999999997,723.7999999999997
761.3999999999997,781.7111111111108,795.9333333333329
688.8666666666664,698.7999999999997,707.3999999999997
733.4666666666665,753.1777777777776,766.7999999999997
734.933333333333,748.7333333333331,763.0666666666665
750.3999999999997,757.2666666666664,770.3333333333331
683.0666666666665,692.5333333333331,697.6666666666664
710.1999999999998,719.422222222222,724.1333333333331
739.3999999999997,751.9555555555553,758.4666666666665
654.1333333333331,677.1333333333331,693.3333333333331
651.9999999999998,674.6444444444442,690.2666666666664
646.1333333333331,648.8888888888887,652.3999999999997
674.6666666666664,684.1333333333331,693.9999999999998
714.5333333333331,735.3555555555553,749.6666666666664
772.2666666666663,793.2666666666663,810.7999999999996
697.9999999999998,709.9777777777775,719.0666666666665
693.5999999999998,713.3999999999997,723.6666666666664
767.1333333333331,794.4888888888886,808.9333333333329
647.933333333333,651.4444444444442,655.5333333333331
681.7999999999997,696.0444444444441,706.5333333333331
703.7999999999997,717.4666666666664,735.7999999999997
748.5333333333331,759.0666666666665,766.1999999999998
688.6666666666664,706.6444444444442,720.7999999999997
675.9999999999998,696.6444444444443,720.1999999999998
700.6666666666664,706.222222222222,712.933333333333
680.3999999999997,683.022222222222,685.1999999999998
645.933333333333,665.3999999999997,690.0666666666665
677.3999999999997,687.6888888888886,693.8666666666664
691.9999999999998,698.622222222222,702.8666666666664
668.8666666666664,684.422222222222,692.5999999999998
697.8666666666664,706.4888888888887,712.4666666666665
692.1999999999998,697.822222222222,701.6666666666664
673.7999999999997,697.9777777777775,717.7999999999997
686.2666666666664,692.1111111111109,695.4666666666665
697.3333333333331,707.0888888888887,713.0666666666665
649.6666666666664,655.0666666666665,663.4666666666665
633.3333333333331,657.1777777777776,671.1333333333331
664.7999999999997,678.5111111111108,685.5999999999998
666.3333333333331,674.1333333333331,689.1999999999998
679.9999999999998,682.7555555555554,686.9999999999998
698.0666666666665,704.9111111111109,717.8666666666664
681.6666666666664,685.0888888888886,687.1333333333331
651.933333333333,653.7777777777775,655.5999999999998
641.3333333333331,648.422222222222,653.6666666666664
622.2666666666664,628.933333333333,635.9999999999998
662.5333333333331,678.8444444444442,688.7333333333331
667.7999999999997,680.3555555555554,688.0666666666665
587.8666666666664,609.0666666666665,621.8666666666664
704.0666666666665,710.3999999999997,713.7333333333331
661.1333333333331,679.7333333333331,690.5333333333331
654.4666666666665,671.933333333333,681.6666666666664
629.7333333333331,661.3999999999997,677.5999999999998
666.933333333333,670.3999999999997,674.3999999999997
638.7999999999997,648.5999999999998,654.933333333333
680.3333333333331,683.622222222222,687.4666666666665
678.1999999999998,685.6666666666664,691.933333333333
645.3333333333331,683.4888888888887,703.4666666666665
630.7333333333331,635.7333333333331,642.7333333333331
604.4666666666665,607.2444444444442,609.2666666666664
666.5999999999998,676.6666666666665,684.1999999999998
633.5999999999998,669.511111111111,691.8666666666664
619.7333333333331,638.1999999999998,659.3333333333331
614.3999999999997,624.2888888888887,631.9999999999998
542.1333333333331,556.1111111111109,566.4666666666665
600.5999999999998,612.6666666666665,622.0666666666665
614.5999999999998,625.022222222222,630.5333333333331
693.9999999999998,702.2888888888887,710.3999999999997
673.5333333333331,679.5555555555553,682.6666666666664
645.9999999999998,647.7555555555554,651.2666666666664
571.7333333333331,598.2888888888887,617.0666666666665
590.3999999999997,614.7999999999997,627.1999999999998
636.7333333333331,651.7555555555554,661.4666666666665
641.5999999999998,650.1111111111109,655.7333333333331
644.8666666666664,648.3999999999997,651.1999999999998
615.4666666666665,636.5333333333331,647.1999999999998
666.6666666666664,670.2444444444442,674.0666666666665
553.5333333333331,575.8444444444442,587.6666666666664
584.3333333333331,607.1555555555553,634.7999999999997
660.8666666666664,682.022222222222,698.4666666666665
685.5333333333331,704.3999999999997,714.3333333333331
643.0666666666665,648.9111111111109,653.2666666666664
660.1999999999998,675.7333333333331,696.3333333333331
672.7999999999997,677.5333333333331,680.0666666666665
628.7333333333331,632.0888888888887,634.1999999999998
622.5999999999998,629.7777777777776,640.1333333333331
595.5333333333331,627.5999999999998,645.4666666666665
629.1999999999998,633.9333333333332,637.1333333333331
635.5333333333331,646.8666666666664,657.3333333333331
646.5999999999998,656.3111111111109,665.1333333333331
647.8666666666664,656.5777777777776,662.3333333333331
671.8666666666664,697.5333333333331,711.0666666666665
614.933333333333,636.1777777777775,649.7999999999997
643.2666666666664,646.6666666666664,649.1333333333331
616.8666666666664,635.2666666666664,644.7999999999997
690.6666666666664,702.2666666666664,713.2666666666664
613.3999999999997,618.022222222222,624.1333333333331
667.9999999999998,673.2444444444442,676.5333333333331
683.8666666666664,690.022222222222,694.5333333333331
640.7999999999997,653.022222222222,668.9999999999998
656.2666666666664,667.2444444444442,673.933333333333
